data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5957243,144,SRI1721,1721,2011-06-24,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),LLF: Left Liberation Front,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,TamilNet,International,The Left Liberation Front staged a protest against the attack on a Tamil National Alliance election meeting. It is alleged that the attack was carried out by SLA contingent.,0,1567539406,LKA
7028153,144,SRI1720,1720,2011-06-23,2011,1,Protests,Protest with intervention,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,Military Forces of Sri Lanka (2005-2015),,1,16,South Asia,Sri Lanka,Northern,Kilinochchi,Karachchi,Kilinochchi,9.3961,80.3982,1,Daily Mirror (Sri Lanka),National,Parents of missing and disappeared Tamil youth staged a protest asking authorities to give information.The protest was reportedly stopped by military forces who told them that protesting in this area was forbiden.,0,1585692284,LKA
5533676,144,SRI1718,1718,2011-06-23,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya,Vavuniya,8.7514,80.4971,2,Daily Mirror (Sri Lanka),National,Parents of missing and disappeared Tamil youth staged protests in Trincomalee and Vavuniya districts asking authorities to give information of the whereabouts of their children.,0,1561474272,LKA
5533677,144,SRI1719,1719,2011-06-23,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Trincomalee,Trincomalee Town and Gravets,Trincomalee,8.5711,81.2335,2,Daily Mirror (Sri Lanka),National,Parents of missing and disappeared Tamil youth staged protests in Trincomalee and Vavuniya districts asking authorities to give information of the whereabouts of their children.,0,1561474272,LKA
4943371,144,SRI1717,1717,2011-06-22,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Central,Kandy,K.F.G. & G. Korale,Kandy,7.2955,80.6356,1,Ada Derana,National,"A protest was staged in Kandy city, Central, on 22 June, against the Mayor of Kandy.",0,1552577532,LKA
5533675,144,SRI1716,1716,2011-06-21,2011,1,Riots,Mob violence,Rioters (Sri Lanka),Students (Sri Lanka),5,Rioters (Sri Lanka),Students (Sri Lanka),5,55,South Asia,Sri Lanka,Western,Colombo,Moratuwa,Moratuwa,6.7730,79.8816,1,Daily Mirror (Sri Lanka),National,A clash erupted between two student factions at Moratuwa University. The clash caused the injuring of a student.,0,1561474272,LKA
5533674,144,SRI1715,1715,2011-06-20,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Western,Puttalam,Karuwalagaswewa,Karuwalagaswewa,8.0547,79.9555,1,Daily Mirror (Sri Lanka),National,Reportedly all employees of the Katuwalagaswewa Pradeshiya Sabha staged a protest against the alleged assault of a guard of the Pradeshiya Sabha office.,0,1561474272,LKA
7028155,144,SRI1714,1714,2011-06-17,2011,1,Violence against civilians,Attack,Military Forces of Sri Lanka (2005-2015),,1,Civilians (Sri Lanka),TNA: Tamil National Alliance,7,17,South Asia,Sri Lanka,Northern,Jaffna,Valikamam North,Alaveddi,9.7685,80.0082,1,Sunday Times (Sri Lanka),National,"It is alleged that 5 TNA MPs have been assaulted by a group of Sri Lankan army personnel, while they were conducting a meeting to discuss arrangements for the upcoming local elections.",0,1585692284,LKA
5533672,144,SRI1713,1713,2011-06-15,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Buddhist Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Western,Kurunegala,Kurunegala,Kurunegala,7.4863,80.3623,1,Daily Mirror (Sri Lanka),National,Reportedly more than 500 persons - including Buddhist monks - staged a protest against the activities of three guest houses which allegedly have carried out illegal activities.,0,1561474272,LKA
4943782,144,SRI1712,1712,2011-06-14,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Trincomalee,Muttur,Muttur,8.4585,81.2687,1,Ada Derana,National,"Students and parents staged a protest in Muthur town, Eastern, on 14 June against the transfer of 8 teachers.",0,1552577533,LKA
4943845,144,SRI1711,1711,2011-06-13,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Ampara,Sammanthurai,Sammanthurai,7.3572,81.7970,1,Ada Derana,National,"Students and parents staged a protest in Sammanthurai town, Eastern, on 13 June against the transfer of 8 teachers.",0,1552577533,LKA
5533671,144,SRI1710,1710,2011-06-13,2011,1,Riots,Mob violence,Rioters (Sri Lanka),Students (Sri Lanka),5,Rioters (Sri Lanka),Students (Sri Lanka),5,55,South Asia,Sri Lanka,Western,Gampaha,Gampaha,Gampaha,7.0897,79.9925,1,Daily Mirror (Sri Lanka),National,Two students have been injured during a clash that erupted between two students factions after concluding a tuition class.,0,1561474272,LKA
5533669,144,SRI1709,1709,2011-06-12,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,North Western,Kurunegala,Kurunegala,Kurunegala,7.4863,80.3623,1,Daily News (Sri Lanka),National,"Kurunegala Madamegama Bawudhaloka Eksath Suhadha Sansadhaya staged a protest in Kurunegala city, North Western, on 12 June against guest houses in the area.",0,1561474272,LKA
5533668,144,SRI1708,1708,2011-06-10,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Kalutara,Agalawatta,Agalawatta,6.5422,80.1583,1,Daily Mirror (Sri Lanka),National,Some people staged a protest against a move to issue a liquor licence to a holiday resort at Lihiniyawa. They argue that this is sabotaging the government's new anti-narcotics campaign. More than 500 persons reportedly participated in the protest.,0,1561474272,LKA
5533667,144,SRI1707,1707,2011-06-09,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),UNP: United National Party,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Maradana,6.9271,79.8665,1,Daily Mirror (Sri Lanka),National,The UNP staged a demonstration during which they blocked the road in front of Maradana railway station to condemn the killing of a FTZ worker and several other grievances faced by the people.,0,1561474272,LKA
5533666,144,SRI1706,1706,2011-06-08,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Sri Jayawardanapura Kotte,Nugegoda,6.8735,79.8899,1,Daily Mirror (Sri Lanka),National,A group of students from Sri Jayawardenapura University staged a protest to express their disapproval to the suspensions of 20 female students that had orgnised a protest in the university the week before.,0,1561474272,LKA
5533664,144,SRI1704,1704,2011-06-07,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya,Vavuniya,8.7514,80.4971,1,Daily Mirror (Sri Lanka),National,"The organisation ""We are Sri Lankans"" staged a protest asking to the government information about those who disappeared or were abducted during the military conflict in front of the Kobbekaduwa statue. Reports say around 12,000 people were present.",0,1561474272,LKA
5533665,144,SRI1705,1705,2011-06-07,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Central,Anuradhapura,N. Palatha East,Anuradhapura,8.3123,80.4131,1,Daily News (Sri Lanka),National,"Municipal Council staff staged a protest in Anuradhapura city, North Central, on 7 June, against an assault on Municipal Council officials.",0,1561474272,LKA
5533662,144,SRI1702,1702,2011-06-03,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,Students from the Anuradhapura Buddhasrawaka Bhikkhu University staged a protest asking an inquiry into the death of a university student monk. The protest caused several traffic problems.,0,1561474272,LKA
5533663,144,SRI1703,1703,2011-06-03,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka); Buddhist Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,Several student monks staged a protest against the government's suppression of people's fundamental and democratic rights.,0,1561474272,LKA
5533660,144,SRI1700,1700,2011-06-02,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),JVP: Janatha Vimukthi Peramuna,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,JVP members staged a protest in colombo denouncing the death of a FTZ worker.,0,1561474272,LKA
5533661,144,SRI1701,1701,2011-06-02,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka); Buddhist Group (Sri Lanka); Christian Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Gampaha,Katana,Liyanagemulla,7.1412,79.8723,1,Daily Mirror (Sri Lanka),National,"A mass protest organised by many organizations, both civil and religious, was staged to condemn the attack of the police forces on workers of the Katunayake Free Trade Zone las Tuesday.",0,1561474272,LKA
5533656,144,SRI1698,1698,2011-06-01,2011,2,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka); Women (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Sri Jayawardanapura Kotte,Nugegoda,6.8735,79.8899,1,Daily Mirror (Sri Lanka),National,"On June 8, 20 female students from Sri Jayawardenapura University have been suspended for having organized a protest near the university the previous week, on charges of creating tension inside the University.",0,1561474272,LKA
5533657,144,SRI1699,1699,2011-06-01,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Southern,Galle,Galle Four Gravets,Galle,6.0367,80.2170,1,Daily Mirror (Sri Lanka),National,About 500 students from Ruhunu University staged a protest in Galle urging authorities to find a solution to the on-going university crisis.,0,1561474272,LKA
5533654,144,SRI1696,1696,2011-05-31,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Gampaha,Katana,Katunayake,7.1699,79.8884,1,Daily Mirror (Sri Lanka),National,Employees of the FTZ staged a protest against the forceful dispersion by the police of FTZ workers who were protesting against the private sector pension scheme the day before.,0,1561474272,LKA
5533655,144,SRI1697,1697,2011-05-31,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),JVP: Janatha Vimukthi Peramuna,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,JVP members staged a protest against the alleged removal made by the defence and local authorities of their political posters at the Fort train station.,0,1561474272,LKA
7028170,144,SRI1695,1695,2011-05-30,2011,1,Protests,Protest with intervention,Protesters (Sri Lanka),Students (Sri Lanka),6,Police Forces of Sri Lanka (2005-2015),,1,16,South Asia,Sri Lanka,Eastern,Ampara,Addalachchenai,Oluvil,7.2945,81.8611,1,Daily Mirror (Sri Lanka),National,Some students were reportedly threatened and assaulted by Special Task Force personnel as they were staging a protest against the Higher Education Minister to the South Eastern University.,0,1585692284,LKA
7028171,144,SRI1693,1693,2011-05-30,2011,1,Riots,Violent demonstration,Rioters (Sri Lanka),Labour Group (Sri Lanka),5,Police Forces of Sri Lanka (2005-2015),,1,15,South Asia,Sri Lanka,Western,Gampaha,Katana,Katunayake,7.1699,79.8884,1,Daily Mirror (Sri Lanka),National,"A clash erupted between Free Trade Zone employees and police forces while the Free Trade Zone employees were holding a massive demonstration against the introduction of the private sector pension bill. Police forces used teargas to disperse the demonstration, and rioters used stones against the police. 15 demonstrators and 9 policemen were reported injured.1 demonstrator later died of his injuries.",1,1585692284,LKA
7028172,144,SRI1694,1694,2011-05-30,2011,1,Protests,Protest with intervention,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,Police Forces of Sri Lanka (2005-2015),,1,16,South Asia,Sri Lanka,Western,Gampaha,Katana,Katunayake,7.1699,79.8884,1,Daily Mirror (Sri Lanka),National,A protest organised by workers of the Katunayake Free Trade Zone was dispersed by police forces.,0,1585692284,LKA
5533650,144,SRI1692,1692,2011-05-30,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Southern,Matara,Matara,Matara,5.9485,80.5353,1,Daily Mirror (Sri Lanka),National,University students staged a protest to support the University teachers' request for an increase in their salaries.,0,1561474272,LKA
5957228,144,SRI1690,1690,2011-05-28,2011,1,Violence against civilians,Attack,Unidentified Armed Group (Sri Lanka),,3,Civilians (Sri Lanka),Journalists (Sri Lanka); Tamil Ethnic Group (Sri Lanka),7,37,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,TamilNet,International,A Tamil journalist was allegedly attacked by a group of people believed to be part of a paramilitary group. The journalist reported injuries and was hospitalized.,0,1567539406,LKA
7028174,144,SRI1691,1691,2011-05-28,2011,1,Riots,Mob violence,Rioters (Sri Lanka),Military Forces of Sri Lanka (2005-2015),5,Police Forces of Sri Lanka (2005-2015),,1,15,South Asia,Sri Lanka,Western,Colombo,Moratuwa,Lunawa,6.7876,79.8751,1,Daily Mirror (Sri Lanka),National,Three drunk air force officers assaulted and wounded a policeman while he was conducting a search operation. They were then arrested.,0,1585692284,LKA
5533648,144,SRI1689,1689,2011-05-28,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Trincomalee,Trincomalee Town and Gravets,Trincomalee,8.5711,81.2335,1,Daily Mirror (Sri Lanka),National,"On May 28, volunteer teachers in government schools staged a protest against the Provincial Ministry of Education asking for the immediate confirmation of their work, in Trincomalee (Eastern).",0,1561474272,LKA
7028175,144,SRI1687,1687,2011-05-27,2011,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (Sri Lanka),Government of Sri Lanka (2005-2015),7,57,South Asia,Sri Lanka,Central,Kandy,Udapalatha,Gampola,7.1643,80.5696,1,Daily Mirror (Sri Lanka),National,"An unidentified group of 20 people assaulted the secretary, two public health inspectors and nine other employees of the Urban Council, after they visited an area proposed for a garbage recycling project. 3 people were hospitalised. Police are investigating.",0,1585692284,LKA
5533647,144,SRI1688,1688,2011-05-27,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka); JVP: Janatha Vimukthi Peramuna,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,Several trade unions affiliated to the JVP staged a protest in front of the Fort Railway Station urging the Government to withdraw the proposed private sector pension bill.,0,1561474272,LKA
5533643,144,SRI1684,1684,2011-05-26,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Lawyers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Uva,Moneragala,Moneragala,Monaragala,6.8714,81.3487,1,Daily Mirror (Sri Lanka),National,"Sri Lankan lawyers staged protests against the alleged assault on the Matara District Judge in Monaragala and Walasmulla, asking the arrest of the responsible.",0,1561474272,LKA
5533644,144,SRI1685,1685,2011-05-26,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Lawyers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Central,Nuwara Eliya,Ambagamuwa,Hatton,6.8916,80.5955,1,Daily Mirror (Sri Lanka),National,"Sri Lankan lawyers staged a protest in Hatton against the alleged assault on the Matara District Judge, committed allegedly by a group of army personnel.",0,1561474272,LKA
